-3.3469	-3.13538	0.184054	-1.45999	3.59944	4.55742	0.492405	1.60782	-2.27045	1.84106	-3.42073	-1.2045	1.45121	-2.48071	-5.41786	-1.52693	-3.1125	-1.75078	0.502665	-0.824965	-1.5115	-3.02149	-0.349309	-1.57133	-1.82045	1.70223	0.532348	3.55936	0.534383	-0.233036	1.09729	2.65926	-0.4519	-4.0501	-3.67044	-3.13251	-0.803998	2.93319	-2.41886	0.081993	0.401083	0.027967	-0.03755	1.18104	-0.185652	-4.15672	2.04186	0.894211	3.36235	1.12891
2.02264	-0.103838	-0.564172	0.379246	2.59941	1.11159	0.735245	-1.50673	-3.89176	-1.35831	-0.098447	2.37097	0.30611	-1.97741	0.551618	2.14987	-0.248942	1.35423	0.776354	-1.00971	0.078015	-1.71044	2.67822	2.4651	0.800537	1.1187	-2.99276	-1.15414	-2.21945	1.49482	-0.321311	1.98537	1.74141	-0.368194	3.20065	0.898794	-2.76294	-0.604807	-0.934858	0.430295	0.229906	-0.298686	-2.93889	0.726314	-0.145714	-1.30703	1.18876	0.686497	1.56063	0.778934
0.158949	3.5495	2.28008	1.19946	-0.108374	0.803105	-0.191414	0.500265	-1.45082	-0.821899	-1.29939	2.05497	1.09574	-1.44274	-2.1565	2.19181	1.5781	0.341757	-1.07668	-1.99462	1.59582	-2.06878	3.61482	2.90062	2.11864	0.185626	4.091	-0.141061	0.017324	1.62986	-2.13971	0.04757	3.42262	-1.2822	1.79969	-2.70377	-2.16959	1.51521	-0.278719	4.4909	-2.56595	-1.26371	1.19556	-0.996329	-0.129935	-3.17213	-0.667651	3.89043	1.42629	-0.487818
0.080466	3.32267	-0.092675	-0.553799	2.62293	-0.600205	-2.01383	-2.32558	-0.141193	-0.866433	-0.778481	3.55399	0.717907	-2.32605	-1.85401	3.1895	1.06494	0.38346	-0.5989	-0.943817	0.792863	-0.938055	2.25747	1.94714	1.11541	0.363129	-0.054456	0.145147	-1.15763	0.740816	-2.35995	0.429369	1.80154	-0.247644	1.2189	-0.508314	-0.426227	0.590919	0.159377	2.92123	-0.915815	-0.40223	-0.53456	1.21515	0.613657	-2.10155	-0.432397	4.15306	0.941744	2.72744
-1.04867	-1.16165	0.51684	-0.169475	1.92681	-1.31824	0.587777	0.742478	-2.50789	0.398247	-1.06364	-1.56708	0.387839	-1.46193	-1.71312	0.713557	0.630797	1.41702	3.36535	-1.88845	-0.835034	-1.49083	0.759925	-0.266644	1.16822	2.75664	-0.96393	-0.766544	-0.313525	-0.652396	-1.87789	-2.27428	-0.097857	-2.49932	1.1318	0.947038	-3.90584	1.26023	-2.33675	1.37104	-0.003622	2.35224	0.314996	-0.410156	-1.87344	-2.4136	-1.4228	0.127288	-1.29829	1.15395
0.760086	2.07424	-0.386804	1.37137	3.13467	1.4287	1.13312	-0.421871	0.326552	0.632108	-1.07804	-1.02188	-1.89042	-2.52728	2.67929	-0.445118	-0.155403	3.8424	3.9381	-0.935361	0.022566	-1.08512	1.503	2.68777	2.75664	0.877477	1.3484	0.267206	-1.20381	0.514913	-1.98588	-1.54517	2.87245	-1.10617	4.86318	1.30895	-5.52096	0.398635	1.26195	2.1342	0.822987	-0.483586	-1.07423	-0.087155	0.822722	-1.9678	0.175846	2.3607	0.727489	1.40141
0.199492	-0.791937	-0.524901	1.26564	-1.54996	-2.30748	-5.78295	-0.863828	5.40505	-4.08323	1.37409	-1.93943	-5.98663	-0.648852	-2.59899	1.80994	4.97545	0.210834	-8.96104	-0.383865	-1.74914	-1.65347	7.16269	-3.06313	-2.20643	-0.157765	-1.84451	-2.8178	-2.41811	5.31638	1.15249	-1.53619	6.17594	-1.63211	0.411809	3.8302	-0.357627	-8.15547	1.02032	-2.01001	-0.08867	4.22782	0.667425	-0.067315	-2.63473	4.38899	2.12389	-1.16665	0.424363	2.16775
1.19552	0.21328	3.96613	5.57256	0.898516	0.805639	0.905453	-1.94225	0.741636	-0.693061	-2.27468	0.257681	-3.83723	-1.28486	-3.92642	-0.080626	4.20372	1.56855	1.37444	2.7076	-0.570973	-2.35707	3.583	-2.51064	1.69865	-0.616992	0.715624	-0.409288	0.72168	2.49505	0.213097	-1.57057	2.77248	-0.550899	1.41526	1.00399	-1.82115	0.013847	2.81347	-1.97874	-4.3136	0.305176	-2.05839	-1.89289	-0.693038	-1.73627	1.07969	-0.020129	2.88422	-0.470931
-3.4482	-0.621294	-2.4514	-3.38116	0.400134	0.739001	-1.24724	-2.25152	0.148698	-1.15437	-1.68038	4.54339	-1.08066	-3.63293	-5.15699	1.82712	-0.219982	0.383534	-1.74796	-4.04039	-1.57282	-2.56398	2.28778	-4.32952	-2.32361	2.52454	-2.29115	2.77477	0.16416	0.826402	0.38254	1.25604	2.10833	0.089714	-3.71064	1.34909	-2.38296	2.44268	-0.494824	-0.858302	-1.29614	-1.05038	0.403164	4.00485	0.517954	1.74865	0.728742	0.122061	0.149521	2.52469
0.658214	-2.56526	-1.61542	-7.74981	0.36607	2.00758	-1.34324	1.227	-1.59555	-3.19054	-1.92936	2.97536	-2.66293	0.19852	-2.35083	2.75112	0.017771	0.301193	0.157751	1.82665	-0.818827	1.19452	2.89142	-0.953349	-1.48035	-1.2926	-1.42051	5.8109	-2.5915	2.92121	-3.58231	2.02503	2.47558	-2.16026	-1.97488	0.21364	-2.53904	2.85203	0.396942	-1.63585	1.07644	-1.63572	-3.56574	2.93761	0.803742	0.379203	-0.029405	0.761215	0.890419	1.12328
-2.16374	2.36149	3.31457	2.22391	0.015448	-1.50296	3.58418	-2.73113	-1.95868	3.3925	-0.895416	1.38268	-1.75207	0.536646	-1.2595	-2.19924	4.06162	-2.29509	2.29666	-0.772504	-3.40574	-3.62445	3.11233	-0.61907	-0.97187	1.9391	0.930443	-4.14008	-2.20233	-1.16107	-1.59424	-3.4238	3.13086	-3.28387	2.433	-1.93792	-4.12167	-2.70776	1.21653	2.17794	-1.84261	1.74493	-2.14232	3.9134	0.407445	0.858666	-0.551963	1.43755	2.19188	1.32284
-3.58319	2.86738	3.49213	-0.932177	1.43556	-1.43325	4.49263	-0.252517	-2.91427	1.05512	-0.113369	-1.44396	0.581347	-3.24683	0.524363	-0.067034	0.667721	3.01277	0.726333	-2.97286	1.67792	-0.304752	1.07952	1.78479	1.02445	0.571736	-0.32307	-3.97691	-2.69013	-2.59061	-1.49458	-1.25755	-0.303338	-6.52646	3.68147	-0.223195	-1.06725	1.205	0.08227	3.22223	3.85981	-0.840758	0.296893	3.89372	-2.1289	-1.52191	2.58029	-1.05243	1.26112	0.398701
0.627406	1.34731	-0.424364	0.824452	0.436021	-1.50587	0.376308	1.56007	0.458878	-2.15708	-1.93151	-1.48386	-0.392554	-2.08566	1.42191	-0.636564	2.45281	-0.217287	-2.62966	3.10626	-0.240628	-3.64726	5.44905	3.78505	2.25919	0.274171	-1.75201	-2.69692	-3.23048	1.35935	-1.35904	-0.726062	0.885463	-0.516827	4.47594	-0.722351	-2.98918	-0.887146	2.96061	0.142275	-0.474946	0.824128	-1.67839	0.519772	-1.15927	-0.194887	0.771936	3.11485	-2.76095	2.33586
1.1669	1.32902	4.60448	3.38225	1.6213	-0.265038	-1.43141	-2.1102	2.14113	-1.11512	-2.16519	3.26871	-2.61932	-0.596048	-1.61782	-0.46884	4.64045	2.26877	0.24455	0.29555	0.27576	-3.85112	3.21058	-0.146874	1.76321	-0.546915	-2.16438	-0.569105	-3.17634	4.47134	0.28546	-3.0842	2.4925	1.37999	2.93759	-0.743995	0.747225	1.62813	2.31045	-2.21774	-0.571184	0.086396	-0.031368	2.25059	-0.454365	-4.98783	0.994289	0.871653	1.01058	1.65395
-3.08428	3.45651	-1.10136	-0.173808	-1.6942	1.85283	1.36362	2.26352	-3.07365	1.19978	-1.22093	-1.18619	-1.4836	0.451675	-0.404505	0.719048	1.38375	-2.91299	-1.65771	0.019705	-4.54118	1.5867	4.78532	0.250577	1.00957	2.80152	-0.710405	-2.16631	-4.42745	-0.779235	-0.481574	0.474308	2.22287	-1.69673	-0.628021	-0.480609	-2.31091	0.118401	0.840384	-0.21157	-2.34408	1.1647	-1.5104	3.04075	-1.26241	0.80627	-0.328796	-0.834412	0.334414	0.747271
-1.91297	1.18798	2.16266	-5.13346	2.73258	-0.379885	1.09714	-0.599356	-2.85512	0.537089	0.870618	1.59389	0.500522	-3.99275	0.6926	-1.55027	-1.36472	-0.166228	-0.07273	-0.416183	2.09753	-0.034788	-2.44764	-0.483943	-2.83421	-1.16007	3.79744	-0.175562	-1.86077	-1.02559	-0.610193	2.67406	0.8808	-5.72926	-0.32062	2.17573	-4.78849	5.38567	-0.963708	1.38355	1.4511	-1.50134	-3.28845	-2.36615	0.933584	-1.36302	2.31114	-1.72805	3.71173	-1.15025
-2.90811	-0.701395	-0.680385	-0.660386	1.35524	3.83409	-0.889627	2.19224	-1.16616	-1.24478	-1.20333	-3.39756	-0.526324	-1.04393	-0.05116	-1.02863	-0.368207	-0.508335	-1.39969	2.41302	-3.56203	-0.172777	-0.836322	1.01708	-0.723807	1.03617	-0.776683	-1.2875	-0.262799	0.290121	0.341332	3.05856	2.23422	-3.96584	-1.75766	1.26716	-0.90048	-1.31047	-1.15131	-1.85469	1.20553	1.27077	-2.18306	0.580611	-1.0033	-1.56829	1.29593	-0.624523	1.42576	3.27037
1.56714	1.22503	0.909174	-3.0171	-0.487855	0.583106	-3.52326	0.633474	-0.477726	-0.487973	-1.81932	-5.01379	2.50737	-2.23149	-0.151808	1.95668	-1.92699	-3.36992	-5.283	5.6623	-0.967704	-0.088739	4.45059	3.62645	1.6229	2.20005	-3.62874	0.051852	-3.20616	1.01017	-3.18561	4.06011	1.54791	-2.74512	-1.81397	-2.08901	-1.74432	-1.93185	-2.26981	4.19794	1.65965	0.316004	2.03878	-0.542163	-2.45355	-1.21671	1.04874	0.447486	-1.59302	5.91445
1.55952	-6.86369	-0.850217	-0.129683	0.615834	2.36958	-6.27549	0.575244	2.71623	-5.15193	-0.933904	0.709935	-5.03546	0.382659	-5.26188	2.80936	3.82856	1.12927	-5.91989	1.11444	-1.0989	-4.28303	1.57511	-3.7883	-2.0317	-0.326047	-2.82091	2.38447	-2.69068	6.09076	2.2191	-1.43047	4.5405	3.3404	-2.89081	2.47637	0.013357	-4.96266	-2.71861	-2.96928	-0.56805	0.66112	-0.733293	-2.64793	0.859106	-1.39617	3.08757	1.04314	-2.26022	3.53048
0.036261	-3.77782	2.96746	-3.85491	2.32183	3.76405	1.75222	-1.71204	-3.96301	-0.775242	0.381675	1.26203	-1.04004	-1.15204	-1.1149	1.36652	-4.31761	3.91603	4.15179	-0.006387	-0.71107	-3.63483	0.138875	-0.59537	-2.70504	-0.240912	2.43776	3.82578	-2.2477	-0.306064	-2.37824	3.37169	3.54522	-4.37092	1.56512	3.10293	-4.23873	3.58802	0.320323	-0.676318	2.78516	-0.191111	0.366158	-2.67941	2.84145	-0.645973	4.83719	-3.43883	2.54356	-0.065784
-3.20643	-0.277238	-1.42461	-0.909685	1.4461	-0.863014	-1.35932	-1.22065	-0.242375	-0.149023	-0.150177	-0.323836	-2.33633	-0.331078	-0.998799	-0.306096	3.12157	-1.51216	-3.111	2.14009	1.49557	-0.581576	3.00044	-0.194172	-1.3718	-2.18782	-0.778743	-2.18067	-1.01342	0.670766	-0.601324	-1.55705	1.08481	-2.03908	-0.653099	2.63617	2.15803	-0.596559	-1.35474	-1.39846	-1.28894	-2.24493	1.74453	1.15931	0.391363	-0.418396	0.429292	0.729752	4.26567	2.67804
-2.34007	-0.256195	0.238764	0.019133	2.00613	1.27764	1.87479	0.060619	0.172058	1.0525	-0.994358	0.547804	-0.722974	-1.78266	-0.349302	-0.031475	2.41233	-1.76359	-0.740348	-0.014165	-0.195594	-1.39034	3.17315	0.357334	-1.25726	-0.946269	-0.870727	-1.33392	-0.052722	0.60107	-1.00521	-0.686021	1.58471	-1.86567	1.24022	1.94011	-1.24864	-4.05131	-2.29404	0.34699	-0.631547	2.72779	-0.970926	1.45606	-1.9118	1.58598	0.48494	0.550176	2.32822	1.73653
-3.44357	-1.84479	0.267947	-2.45514	2.28244	-0.267821	-5.28691	3.01824	0.933149	3.40667	-6.1307	-6.25084	1.55631	1.61744	4.30113	0.979979	-2.08383	0.068866	-4.49292	2.88125	-3.85936	2.40953	0.359674	-0.24312	0.65648	0.210223	-0.790018	6.33347	-2.40988	-0.281011	-1.53774	2.36333	0.495207	-4.93239	-3.61962	1.92952	-2.26009	2.04749	0.306605	1.45967	3.23285	4.72215	1.69543	-1.87902	1.27117	-1.12528	3.13342	1.34679	-2.06017	6.70973
-1.27207	-2.58202	1.48412	-1.40919	1.03301	0.48849	0.383269	-0.085201	-3.53313	0.127598	-0.443949	1.04619	-0.857206	-2.81051	-1.46655	-0.275577	-0.919794	0.245302	0.482502	-2.45943	-3.04676	-0.911994	-2.10702	-1.13909	-1.2704	2.15606	-2.21919	0.785173	-0.683073	-0.586195	-0.105218	-0.430406	0.456007	-2.38996	-0.124536	2.86309	-1.99891	-0.893443	0.757696	-0.957189	-0.389474	-0.879437	-3.26624	-0.27974	-2.37507	-3.47228	2.42869	-3.03806	0.826488	-0.958668
-0.779328	0.202908	0.57401	1.6335	3.20289	-0.180977	-2.55621	-2.43121	-2.25462	0.476261	1.29441	-1.12648	-1.11674	-3.6145	2.58436	-0.45641	1.00789	-0.692863	1.20391	-1.3138	0.718893	-1.71767	2.01852	0.446857	0.656511	0.581199	0.158687	-2.32975	-0.907922	-1.05973	-1.16123	-3.23432	0.43822	-1.39513	0.224655	0.816496	-1.49528	-0.483261	-0.870865	2.52595	-1.00807	0.985161	-0.365252	-1.36297	-1.01861	-2.38666	0.664518	1.03602	0.675684	0.376462
-1.91139	0.862299	-1.33884	-2.63519	1.89856	-0.556607	-1.64165	-1.1263	-1.19138	2.0699	-0.996521	-0.230875	-1.5243	0.518382	0.103775	-1.48728	3.80995	-2.61566	0.28978	-1.06617	-1.12314	-1.12351	4.46913	0.196994	0.609301	-0.326301	-0.572445	-1.55312	-0.464987	3.09996	-2.63148	-1.87098	0.103378	-1.47249	3.04344	-1.04277	0.694726	-1.57159	-1.05464	0.365324	-4.48145	-0.219803	-1.55346	1.79472	1.06867	1.27193	0.126272	-0.496922	2.58165	2.43521
-4.47872	-0.25275	-1.67076	2.54588	1.53672	0.46516	1.40297	-0.165598	-0.964373	2.7776	-7.55661	-1.56937	1.72153	-2.25287	-0.411886	-0.108977	1.5999	0.235491	-0.777556	0.282948	-0.984977	-1.54882	0.705997	-3.20062	0.923577	-0.87625	1.72725	-0.989064	1.75619	-0.596004	-0.737716	0.51431	0.032592	-5.55342	1.35337	1.32801	0.758851	-0.504268	0.166493	-2.86751	-5.37432	1.24599	1.07698	0.215257	1.84722	-2.22387	3.70213	1.37771	3.14499	0.473826
-0.430637	-1.79542	-3.51644	-0.300453	0.560673	0.635629	0.220512	5.25934	-1.33035	0.2135	-2.70881	-4.42301	0.432845	-0.320298	0.463583	-0.47031	-1.31052	0.893005	-0.018247	1.83533	-3.4046	-0.383468	-0.45657	0.97587	0.22212	2.83625	0.228042	1.82241	-1.18275	0.785913	-1.73804	1.98636	3.22255	-1.47651	1.54109	2.85351	-5.19694	-0.077953	-1.88536	-1.95125	0.991999	3.54156	-0.283934	-1.43891	-0.544461	-1.08792	2.22033	-1.05891	0.340051	2.17702
0.034136	-1.55255	-0.802886	-3.31482	3.27191	0.513351	2.52181	0.073608	-2.57478	-2.1106	1.36024	-0.355515	-0.441657	-1.46198	0.659146	-1.26661	1.12875	-1.52339	3.89657	-1.9091	0.488837	-1.94033	0.275192	-0.258894	-3.93663	-1.48821	1.68696	0.993134	-0.131281	0.524913	-0.918396	-1.59101	0.848844	-6.50865	4.0392	4.11935	-5.57905	-0.752765	-2.7576	-0.865953	1.1966	-0.500822	-0.838148	1.01886	0.561046	-0.818836	-2.02255	0.833313	3.17438	-0.261208
-1.72321	-1.73221	2.48694	-1.32825	2.86795	2.24711	2.64727	-1.19534	-2.52659	-0.507924	3.63703	-0.321148	-0.984781	-2.79035	-0.786853	0.445639	0.745046	2.8023	3.06246	-0.469883	1.14192	-1.41565	-0.81081	-1.1957	-3.71807	0.076777	0.273762	-2.61914	-0.405837	-0.210447	-1.10648	-1.58596	3.73889	-3.25401	3.13674	2.73015	-2.74073	-2.49847	1.90598	0.327651	1.20892	-1.16928	0.054744	-1.02563	-2.25838	-1.28021	3.49691	2.2561	2.56087	-0.997658
3.9408	-6.11648	0.647099	-0.38816	-0.85117	1.16029	-5.50181	-0.980465	0.182197	-5.21434	-1.86142	-2.10371	-4.47629	-1.95577	0.615176	3.81605	2.96343	2.7218	-2.86927	3.0331	0.02353	-0.637592	2.18723	2.45069	1.1099	0.315456	-2.5343	0.177464	-1.42205	4.69599	2.17942	-0.623462	5.42617	0.097007	1.31568	4.43927	-0.254248	-4.64402	1.14453	-3.4032	3.48989	0.486189	-3.6994	-1.74058	-2.1618	-0.66421	2.42937	1.69621	1.76814	2.51672
-2.74344	0.995388	2.92651	-1.07151	0.785915	0.894735	-1.78252	1.79059	-1.69065	0.148137	-2.35493	-3.37294	-1.06551	-1.46502	-0.33982	-0.37273	1.31501	-0.745809	1.33188	1.72918	1.40118	-1.38136	-0.96928	2.74514	1.19658	0.662487	5.05639	-2.50508	0.142928	1.48714	-0.733214	-1.07957	-0.870969	-4.15366	-0.25727	-0.702619	0.013978	2.72528	0.936616	1.82009	-1.7087	-0.098185	-0.303208	-1.63881	-2.01376	-4.45991	-0.004561	1.687	2.51484	1.46399
-1.35717	-4.22681	-4.2558	-3.835	2.74015	-0.376058	-3.12814	-2.19127	-2.7743	-5.10563	2.35693	6.38041	-6.18221	-5.41912	-1.49871	3.16244	3.84497	1.34755	-1.36194	-2.93004	-1.94715	-3.12178	1.77846	-3.83552	-3.52422	-0.608865	-1.19295	-1.54852	-1.69703	2.24282	0.629962	-3.14737	1.58162	4.66729	1.13858	5.5639	0.690923	-3.98621	-1.06257	-2.68415	-3.3057	0.440709	-3.49824	1.3715	0.969691	2.33541	7.67175	1.2932	2.94867	-0.633792
0.357297	2.1534	1.50453	-0.474288	3.63548	1.56697	-1.63854	-3.13291	0.515807	0.787587	0.028612	-0.802529	-0.740221	-2.14309	1.59045	0.204078	-1.60117	-1.42508	-0.007924	-0.061984	1.68814	0.329908	1.93282	3.5707	-1.65116	-0.260175	-0.009232	-0.84997	-1.5379	1.4863	-3.27142	-0.351262	-0.533324	-1.74336	2.68476	0.761424	-1.32261	-0.048281	0.230357	0.561512	-0.042376	-0.132522	-3.08095	0.186597	-0.272498	-2.65962	0.285191	1.07838	3.00086	2.63
-2.10466	0.647338	1.04446	0.830698	3.18752	-4.09536	-1.41083	-2.46927	0.150932	2.42197	-6.40832	1.31564	-2.23827	-2.86819	-0.085455	0.042991	1.27067	-0.049237	0.429411	-1.2772	-2.65719	1.19091	-1.02672	0.928937	2.58122	-2.07756	-1.32856	3.17523	-1.7743	2.72556	1.3189	-0.393107	0.778142	-0.824982	-1.32363	2.40849	2.75872	-1.65673	-1.93813	0.364509	2.33998	1.85269	-0.572762	0.343135	0.627578	-3.01191	2.7667	1.98865	0.194814	3.28507
-1.94323	-0.526465	2.02204	-3.32688	1.88566	1.55733	1.40238	0.160513	-2.03715	1.86166	-0.226354	-4.54027	-1.95941	-4.06314	-1.86369	-0.599096	-4.00331	-0.214751	-0.570758	-3.16864	-0.256608	-0.769954	-0.581831	-1.22071	-1.43721	2.65831	-0.19936	-0.999346	-1.08129	-2.09339	-0.444481	-1.39468	0.326013	-4.36906	0.149938	-0.17371	-4.89225	-0.464982	-4.01747	-1.63704	0.058318	-0.212837	1.43358	-0.829857	-4.71926	-0.729452	0.631732	-1.09662	-1.85506	-0.149875
-1.43652	0.593462	1.42714	3.84409	0.502947	1.29389	-0.547606	-1.20254	-2.277	0.705763	0.076592	-1.50523	-1.59868	-3.60408	-1.56188	0.595605	-1.67414	-0.414958	-1.90926	-2.45241	-2.84735	-0.439428	0.504946	-0.142517	-1.02067	1.1069	-2.91902	-2.14919	-0.314857	-0.681196	0.865169	1.76066	1.69539	-2.45442	-1.78054	2.68266	0.343767	-1.31268	-2.05898	0.863654	0.388641	0.602047	0.292924	-0.721277	-1.83997	-1.89761	0.765152	-2.14768	1.03933	0.9824
1.23062	5.64071	-1.36551	1.26364	3.4181	1.79626	-0.865274	-1.47737	2.08341	2.07041	0.060569	3.80964	-2.95836	-3.09465	0.531833	-1.11437	-0.303274	4.06556	1.65523	-0.704967	4.20208	-3.2303	2.64581	1.87479	3.4786	-0.230545	2.23494	-1.20772	-1.54347	3.39084	-3.24049	-2.87684	4.64066	-0.269046	8.66935	1.8914	-5.74724	1.78967	1.03296	4.08257	-3.99266	-1.22334	-0.208908	-0.773385	2.70899	-0.441947	1.27492	1.24829	1.77825	1.8064
-2.7813	-0.398763	1.78192	0.391597	2.38348	2.17852	-1.35331	1.87965	-1.37102	1.30355	-1.62454	-3.29973	0.519023	-1.8241	1.38854	-1.63366	-1.12329	1.40401	0.360166	-1.71611	-1.22359	0.052033	1.99287	-0.167466	0.573371	1.54818	-0.5756	-1.30603	-3.3912	-1.99742	-0.380311	-2.18576	-1.08658	-2.6783	-2.6643	-0.867728	-0.595792	0.138579	-0.905736	-2.04373	0.125956	-0.117892	2.62851	0.494143	-1.18952	-2.49364	1.56009	-1.02232	1.60631	0.922122
0.150674	3.06962	0.96262	-0.429245	1.29475	0.689053	-2.97477	0.712338	-2.05718	-0.127823	-1.97616	-2.53159	2.17192	1.2857	2.99095	-0.605752	-0.22321	-1.99105	-1.04756	0.206125	-3.17044	-1.01101	1.90195	3.97446	0.838099	3.11205	2.33197	0.034347	-4.36921	1.07121	-0.051278	1.23026	0.705982	-4.12804	1.47826	-1.51596	-2.61273	1.51318	-1.71792	-0.538388	-1.03206	-0.059164	-2.31212	2.96759	0.592109	-2.26297	-0.514989	-1.05644	2.80545	1.85468
